"C_ID","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_MonthlyFamilyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_FirmSize","C_Industry","C_FinancialLiteracy","C_FinancialInstitution","C_PersonalFinancialAdvice","C_TotalVoluntarySuperContribution","App_Tenure","App_AverageDailySessionTime","App_FrequencyOfDecline","App_ContributionTriggerAmount","App_NumberoftimeContributionTriggerAmountChanged","App_RoundUpWholeAmount","App_ShowTutorial"
"162be7a9-39a7-44a5-a8eb-9083aee32876",37,"M","M",15652,28174,"Y","M",6,"C","P","WHT","H","ANZ","N",1261,20,44,"M",10,46,1,"N"
"46d058f1-55c5-4c77-9b2f-ea5063b54774",20,"D","M",5631,12388,"N","S",7,"C","M","CON","L","WST","N",454,14,24,"H",10,71,1,"N"
"28ed8659-9014-48af-bd4c-7f7d50cda849",36,"B","F",7897,17373,"Y","S",3,"C","S","EDU","L","NAB","N",454,7,5,"H",10,26,1,"N"
"eda3f0f3-637e-4940-930c-94d364565a5e",28,"H","M",5936,5936,"Y","S",1,"C","P","EDU","L","BOM","N",594,9,20,"H",10,6,1,"N"
"abc74e94-165e-43a6-84e9-228aa37167b3",56,"B","F",13016,13016,"Y","S",1,"C","P","MAN","L","UBS","Y",0,10,24,"H",10,42,0,"N"
"85323b5f-f4b5-4891-8497-a3e94f777cc0",31,"P","F",6667,6667,"N","S",1,"C","M","RET","L","CSE","Y",333,5,35,"H",10,52,1,"N"
"c5f50031-c431-4a60-b147-962cc3fc9971",31,"M","M",6967,13934,"N","M",6,"P","S","EDU","L","BQL","N",1122,10,0,"M",10,60,1,"N"
"965d2dbd-28ab-4c20-b400-ed9fe71c0a59",43,"M","F",15633,39083,"Y","M",7,"P","P","WHT","H","VFL","Y",2697,15,45,"L",10,10,1,"Y"
"db44a0d8-dd88-4908-999e-e8b3164c52a2",40,"M","F",19796,49490,"Y","S",3,"P","M","EGW","H","ANZ","Y",0,8,29,"H",0,82,0,"N"
"7008db36-850f-45eb-8f9c-a0c740f4163a",21,"H","F",4079,6119,"N","S",5,"C","P","TNT","L","BTS","N",235,25,55,"H",10,59,1,"N"
"0c5d17e2-4b1d-4e49-8e95-871cf9f639a9",40,"H","M",16341,29414,"Y","M",5,"C","S","WHT","H","WBC","N",1315,15,57,"M",10,6,1,"N"
"ff9db117-129a-42fd-8837-97d466b6c4b6",37,"B","M",6212,6212,"N","S",1,"C","S","HAC","M","AMPS","N",621,30,45,"H",10,39,2,"N"
"a2868e41-ba92-4603-82d4-ddbe56e600cc",34,"B","F",7021,7021,"N","S",1,"P","M","CON","L","IOOF","N",351,22,41,"H",10,46,1,"N"
"5bad8c62-860c-4402-8c02-4deee9c7444c",28,"P","F",5590,9503,"N","S",6,"P","S","AFF","L","BWA","N",322,10,59,"H",10,14,1,"N"
"dc023e02-a527-4597-b6e3-cea3869966bb",51,"M","M",12436,12436,"N","O",8,"C","P","MAN","M","PSP","Y",0,20,43,"H",10,76,0,"N"
"6ec98d5c-5a79-4c76-95f4-ae1554906cec",22,"B","M",4708,4708,"N","O",6,"C","M","RET","L","BBL","N",235,15,36,"H",10,52,1,"N"
"2a317c41-a65a-4aae-a2a2-ae26a6c3e6d1",18,"B","M",5261,5261,"Y","S",1,"C","P","THR","L","HSB","N",263,21,8,"H",10,67,1,"N"
"8761ff1c-f053-4982-bd40-8616c6437742",45,"B","F",15673,39183,"Y","M",7,"C","P","THR","H","VFL","N",902,25,54,"M",10,44,1,"N"
"3ec11c5b-462f-4cc1-a47b-fd77e9b708ff",60,"P","M",11302,20344,"Y","S",3,"C","P","WHT","M","AMEX","Y",0,22,46,"H",0,61,0,"N"
"20495f01-4ff4-4db5-b077-aaf71bc17bf0",52,"B","F",7289,7289,"N","S",1,"C","S","HOS","L","MBL","Y",1458,19,42,"M",10,22,1,"N"
"a1465227-5653-4c96-8c46-e7a25dc45030",47,"B","F",14305,35763,"Y","O",7,"P","M","RET","M","SUN","N",0,29,21,"H",0,23,0,"N"
"fa444aa0-1e52-49ca-99e5-691d45621779",37,"D","F",6690,6690,"N","O",3,"C","S","THR","M","HSB","N",669,29,10,"H",10,42,1,"N"
"c3c44cc8-a37d-4747-8600-8a15aada50fa",59,"H","M",17733,17733,"Y","S",1,"P","S","FSS","H","RAMS","Y",0,7,28,"H",10,21,0,"N"
"b0a51ba6-7af7-44ce-bf99-b8ecbe4e36ba",34,"B","M",9427,9427,"N","O",2,"C","M","TNT","M","CBA","Y",943,12,20,"M",10,95,1,"N"
"e51c711a-1637-45b0-ac57-bfa46759e0cf",24,"H","M",4436,8872,"Y","O",1,"P","S","AFF","L","BQL","N",444,15,17,"H",10,21,1,"N"
"c076f3fd-fd4a-4d18-be52-35a8dc733acd",36,"P","F",6688,13376,"N","O",4,"C","S","AFF","H","FMC","N",669,3,30,"H",10,25,1,"N"
"d9792b63-2457-49f5-adfa-30cc87320bff",38,"D","F",7493,18733,"N","O",5,"C","S","EDU","L","AMEX","N",749,5,59,"H",10,28,1,"N"
"df9ecbbe-eae2-425e-963a-0b4f2d7cebb2",59,"P","F",10032,25080,"Y","M",1,"C","P","CON","M","RAMS","Y",2307,16,37,"L",10,63,1,"Y"
"186e74f8-4bde-41e2-8c42-8edbbd5d90ac",60,"M","M",15849,15849,"N","S",1,"P","S","CON","H","WST","N",3170,17,16,"L",10,86,1,"N"
"636535c4-3674-4914-97d9-e6eccf74c901",36,"B","M",9978,9978,"N","S",1,"C","M","FSS","M","AMPS","N",499,4,5,"H",10,82,1,"N"
"869598cf-679a-403b-9402-37f50d191a0d",37,"B","M",8306,8306,"N","S",1,"P","M","TNT","M","HPL","Y",0,22,31,"H",0,86,0,"N"
"3ad7c1c0-92b2-42f0-969b-e3de6d4459b2",50,"B","F",13099,23578,"Y","M",1,"P","P","RET","M","ING","Y",3013,21,54,"L",10,36,1,"Y"
"7a3904a0-e37f-44f1-bf52-36cf4e1faec5",49,"D","F",12673,31683,"Y","M",3,"P","M","FSS","M","CTI","Y",2915,19,11,"L",10,82,1,"Y"
"d89adcbd-73c8-494d-b801-67bf7c04a39d",35,"H","F",7693,19233,"N","M",4,"P","M","THR","L","PSP","N",884,16,48,"M",10,81,1,"N"
"5d9f7ae0-0645-48de-b009-01ba2fd5545d",22,"B","F",4037,6863,"N","S",0,"C","P","CON","L","MLC","N",232,21,36,"H",10,62,1,"N"
"b1701f05-aba6-4ca8-bd5f-2f05868d5eaf",28,"D","M",4528,9056,"N","S",6,"C","P","EGW","L","DBL","N",0,14,11,"H",10,61,0,"N"
"3de28c04-5eb3-4654-8696-90c804e29abf",36,"H","M",7249,15948,"N","S",5,"P","S","THR","L","CMC","N",0,20,48,"H",10,81,0,"N"
"fe925d84-188b-44c9-9b89-68b09a43c4d8",33,"D","F",9699,9699,"N","S",1,"C","S","HAC","M","DBL","Y",970,26,11,"M",10,49,1,"N"
"e49bb8ce-e7b7-4dda-beed-d9ac796d69bd",22,"D","M",4701,9402,"N","M",7,"P","P","EGW","L","UBS","N",757,5,21,"H",10,53,1,"N"
"410c8f43-c55d-46e5-8262-2e1217aa8f9e",50,"H","M",12113,12113,"Y","S",1,"C","M","IMT","M","HSB","Y",2423,9,45,"M",10,41,1,"Y"
"936bdf93-9c45-48b0-b573-509788ae4a9d",38,"B","M",9607,9607,"N","O",5,"P","P","TNT","M","ANZ","Y",480,29,14,"H",10,77,1,"N"
"50f7a539-24b1-403c-bbe5-d251dd8dd749",50,"M","M",18172,32710,"Y","M",6,"P","M","THR","H","MTP","Y",5851,11,3,"L",10,66,1,"Y"
"ae87dc5d-90bf-4aad-b0d4-50bc6d8d5c7a",45,"P","F",19208,48020,"Y","O",2,"C","M","EDU","L","DBL","Y",3842,22,12,"L",10,47,1,"Y"
"3f86a4e5-f6d8-4391-a833-bf9f1808fdf9",28,"P","F",5456,5456,"N","S",1,"C","M","MAN","L","WST","N",273,29,10,"H",10,72,1,"N"
"6c5a84f7-1a46-4ccd-80ef-6fa039e06cc0",27,"M","M",4127,6191,"N","S",7,"C","S","EGW","L","SUN","N",332,12,4,"H",10,88,1,"N"
"9e12234e-bc51-4f26-9b8d-3e7634f0e7a7",55,"B","M",10848,10848,"Y","O",2,"C","P","TNT","M","PSP","N",1627,24,26,"M",50,19,1,"N"
"9f3e8191-0837-40d9-a72c-06e760a3da97",30,"B","M",7575,18938,"N","S",8,"C","S","HOS","L","HPL","Y",0,28,44,"H",0,80,0,"N"
"9bfb9a75-4018-47b0-87bf-99f3f0190049",33,"B","F",8413,21033,"N","O",8,"P","S","IMT","M","MBL","N",421,24,13,"H",10,50,1,"N"
"9ab3c528-edac-4f71-8bbe-b4e10c5c33a7",47,"B","F",10507,26268,"Y","O",1,"P","M","TNT","M","RAMS","N",0,17,11,"H",0,96,0,"N"
"72e27bf4-bbfd-4aa5-857c-5ea2e2504a91",40,"P","F",17893,44733,"Y","M",8,"C","M","HAC","H","HAS","Y",1029,19,5,"M",10,69,1,"N"
"e3118104-660c-4b71-b620-74fa83a86b82",44,"M","M",10011,25028,"N","O",4,"C","S","RET","M","ANZ","Y",2002,9,24,"L",10,20,1,"Y"
"2122cf02-1a51-473c-b283-e5144f3d3e45",30,"H","F",6645,6645,"Y","S",1,"C","S","EDU","L","MTP","N",332,10,53,"H",10,43,1,"N"
"7ea82dc8-1f08-49d9-babb-7c5aa2b70620",24,"B","M",4079,4079,"N","O",1,"C","M","TNT","L","CBU","Y",0,3,31,"H",0,67,0,"N"
"cf9b8d16-c78f-439a-9ac0-7120f73a611d",26,"D","F",4765,4765,"N","S",1,"C","S","CON","L","MTP","N",477,21,60,"H",10,67,1,"N"
"0544df36-7453-44f8-bc54-abcf3bdf9d9b",53,"D","F",13248,23846,"N","M",3,"P","S","FSS","H","CBU","N",3048,4,40,"L",10,22,1,"N"
"c6f20ee4-817d-44ce-a2c7-d152d8bc3be0",41,"H","F",16294,40735,"Y","O",7,"P","S","FSS","M","CUA","Y",3259,16,45,"L",10,15,1,"Y"
"0a18c97a-a810-41af-a843-fd1dd21c0c14",47,"M","M",16620,29916,"N","O",5,"P","S","FSS","H","RAMS","N",3324,22,33,"L",10,75,1,"N"
"4c749fad-86d0-4037-90c1-fa301ec60f22",37,"M","M",9094,20007,"N","M",1,"P","P","MAN","M","AMPB","N",733,17,2,"H",10,23,5,"N"
"d9c093cd-f109-4f38-9fc5-232d5ee187c7",30,"H","F",7667,19168,"N","O",3,"P","P","EDU","L","HPL","N",767,25,59,"H",10,38,1,"N"
"c46ea6b9-854d-45f2-8441-e73262229be0",31,"B","M",9908,9908,"N","S",1,"C","S","EGW","M","PIB","Y",991,15,29,"M",10,68,1,"N"
"9f868bf9-9485-4a83-8ebe-752ad726faa4",21,"B","F",5126,10252,"N","M",5,"P","S","TNT","L","PSP","N",590,9,25,"H",10,79,1,"N"
"e956aad0-1ba8-4feb-839b-1058545c9b91",29,"B","M",5275,10550,"Y","M",7,"C","P","RET","L","NAB","N",607,28,14,"H",10,53,1,"N"
"4728872c-e4b9-4417-928c-f55c170a2739",39,"H","M",7222,15888,"N","M",7,"C","M","HOS","L","MTP","N",581,11,53,"H",10,47,1,"N"
"d5fae555-bcb5-40a6-9c4c-b395c7849171",35,"B","F",6822,6822,"N","S",1,"P","S","AFF","L","CSE","N",682,15,5,"H",10,58,1,"N"
"6923c1a8-3e45-49a9-beb1-9a52872171b3",31,"M","M",7422,12617,"N","M",8,"C","S","HAC","L","HPL","N",597,18,25,"H",10,21,1,"N"
"e035ed23-ae6c-47ec-b4ac-f7d5ed7e75b8",40,"D","F",18071,18071,"N","S",1,"P","P","HOS","H","WBC","Y",1807,27,17,"M",10,95,1,"N"
"a23d51e4-47f1-4705-8ca6-26d7e7fe4a3b",57,"B","F",12927,12927,"Y","S",1,"C","P","RET","M","AMEX","N",1939,16,19,"M",10,42,1,"N"
"31fd25c4-23d6-454d-88be-edea7f7520cc",59,"D","M",11493,20687,"Y","M",6,"P","P","FSS","M","BWA","Y",3701,23,22,"L",10,29,1,"Y"
"897c6301-1151-4ff3-a0df-66a4579430bf",51,"B","M",17314,17314,"Y","O",6,"C","M","IMT","H","FLY","Y",3463,7,45,"L",10,9,1,"Y"
"328a129c-5ce9-4440-8c05-95c00a64f708",52,"D","M",19332,19332,"Y","S",1,"C","P","IMT","H","RAMS","Y",3866,4,18,"L",10,14,1,"Y"
"3056995e-ae96-47a3-a73f-54dc12da207e",21,"B","F",4711,10364,"N","O",8,"C","M","EDU","L","AMPS","N",236,3,36,"H",10,74,1,"N"
"c84df35e-dcdc-4292-bf9b-ef202751b456",47,"H","F",15985,39963,"Y","O",7,"P","M","HAC","M","AMPS","Y",3197,23,35,"L",10,78,1,"Y"
"af33750e-fdc0-4002-966c-63b32c0b7c57",39,"D","F",6355,12710,"N","O",7,"P","S","TNT","M","MEB","N",636,5,29,"H",10,9,1,"N"
"a556edb7-93d4-4ea9-9eb4-1d5d43309582",34,"B","F",9870,24675,"N","O",0,"P","M","EDU","M","ANZ","N",987,5,8,"M",10,7,1,"N"
"59343e6a-ae8c-4061-90d0-637a82b8759d",35,"D","M",6190,10523,"N","S",2,"C","S","AFF","L","HAS","N",499,26,46,"H",10,24,1,"N"
"b1b694f8-4736-4ef1-ae19-6b4879532e7f",53,"P","M",19067,19067,"Y","O",4,"C","P","TNT","L","AMPB","Y",3813,16,14,"L",10,74,1,"Y"
"cd21d0e2-7fe8-42a4-a955-3ebf147e12d2",41,"H","M",16014,16014,"Y","S",1,"P","M","RET","M","SUN","Y",3203,27,31,"L",10,48,1,"Y"
"47501376-ad60-4331-bc6f-2657f474fa6a",40,"M","F",11337,20407,"Y","O",6,"C","S","THR","M","AMEX","Y",567,24,52,"H",10,75,1,"N"
"47dc4e4e-3c72-4986-944c-415c99d37655",49,"M","M",18706,18706,"Y","S",1,"C","M","IMT","H","CMC","Y",3741,17,35,"L",10,44,1,"Y"
"3f6c5b39-a01a-4c88-baf6-37107b1cf5c2",40,"D","M",19870,35766,"Y","M",4,"C","P","CON","H","FLY","Y",1600,15,12,"M",10,96,1,"N"
"ba406cc3-d455-413a-b99f-2bfc0a124413",54,"P","M",12076,30190,"Y","M",2,"P","M","THR","H","UBS","Y",3888,4,18,"L",10,67,1,"Y"
"0b339f47-09e1-4c43-84fd-edd8de2f4ffa",44,"B","M",9391,20660,"N","M",6,"C","M","HAC","M","NAB","N",757,2,26,"H",10,81,1,"N"
"7cfce5b0-d35d-4da5-85f0-a24bef1a562f",30,"B","F",7604,19010,"N","S",3,"C","S","IMT","L","CUA","Y",437,15,34,"H",10,47,1,"N"
"ad12b477-edf9-4ac6-8039-4bb3a3ef82e1",27,"H","M",4608,9216,"N","S",8,"P","S","THR","M","RAMS","N",0,27,60,"H",0,72,0,"N"
"d1ade2cd-d897-443e-9970-0b328ce64518",31,"H","M",6216,6216,"N","O",8,"P","P","AFF","L","CSE","N",0,13,33,"H",10,13,0,"N"
"7742df05-898d-4c6d-a1db-1008e598bc43",35,"D","M",9885,9885,"N","S",1,"C","P","WHT","M","CUA","Y",494,11,41,"H",10,40,1,"N"
"965697fa-1a81-424c-ac4e-9480ae616110",47,"M","F",13286,33215,"Y","O",8,"P","M","AFF","M","WST","Y",1993,29,55,"M",10,25,1,"N"
"1920b68a-f7f0-4479-a46c-f0be67394124",26,"B","M",4378,9632,"N","S",2,"C","M","HAC","L","BSA","N",353,27,19,"H",10,35,1,"N"
"ccc94e4f-fe6e-48c5-a9e1-35cd14c27dda",24,"B","F",4414,8828,"N","O",7,"P","P","THR","L","ING","N",441,5,48,"H",10,9,1,"N"
"6171ae67-62f5-4456-a165-cacd951c291f",60,"M","F",14457,31805,"Y","M",3,"C","S","IMT","M","PSP","Y",3325,20,1,"L",10,67,1,"Y"
"34d51cbc-5144-4c2d-a754-f78b26650e58",38,"B","F",9088,19994,"N","O",5,"P","P","TNT","M","FLY","N",454,27,43,"H",10,52,1,"N"
"584cbc45-6f56-451a-ab08-4d8611f46d44",52,"D","M",19233,19233,"Y","O",2,"C","S","HAC","H","HPL","Y",3847,4,44,"L",10,38,1,"Y"
"2608bc2e-7930-4bf8-b7b4-b0f8784e1f96",54,"D","M",6664,6664,"N","S",1,"C","M","HAC","L","SUN","N",1333,29,3,"M",10,94,1,"N"
"76139ac5-911c-40ad-9dd2-f4719872b0dc",46,"D","M",13623,13623,"Y","S",1,"P","S","THR","M","HSB","Y",2725,2,59,"L",10,100,1,"Y"
"5236efae-1fe0-4b34-9d3a-c03a306c5eac",23,"D","F",4605,10131,"N","S",0,"P","P","AFF","L","CBA","N",265,23,9,"H",10,81,1,"N"
"f11dd46f-a7bf-4a36-8cbd-ac84ae52fec9",37,"B","F",6677,13354,"Y","O",6,"C","M","MAN","M","BSA","N",668,16,55,"H",10,42,1,"N"
"5fb0b12e-45de-4345-9338-07d988f4cab1",45,"H","F",10713,23569,"Y","O",3,"P","P","WHT","M","CSE","Y",536,21,28,"H",10,56,1,"N"
"2cb9f20b-c502-4bd2-aac7-a9418ba5be9c",52,"D","F",15163,15163,"Y","S",1,"P","S","FSS","H","CSE","Y",3033,22,60,"L",10,40,1,"Y"
"5769160e-49c4-406e-ac15-9b0f5fe954ad",43,"D","M",14239,14239,"Y","S",1,"C","P","THR","M","CSE","Y",712,6,5,"H",10,64,1,"N"
"b520fdca-3b5f-42ac-8d6d-6d200e799233",47,"P","F",10266,25665,"Y","O",2,"P","M","TNT","L","NAB","Y",0,13,4,"H",0,2,0,"N"
"ef79b0d5-64c7-4c26-80cf-46ecb6dc7c68",20,"M","M",4524,4524,"Y","S",1,"P","P","WHT","L","BTS","N",0,4,33,"H",0,63,0,"N"
"782eb3d8-8416-482e-b638-01b7b1862ffc",36,"H","F",8034,8034,"N","S",1,"C","M","HOS","M","CMC","N",402,3,17,"H",10,19,1,"N"
"fef05ce5-3558-478e-892a-b7937748f740",20,"B","M",5970,11940,"N","O",3,"P","S","TNT","L","WST","N",597,2,0,"H",10,27,1,"N"
"56fab97e-ee87-49ee-8cb2-bc8151032981",59,"M","F",14322,25780,"Y","S",2,"C","P","MAN","M","HAS","Y",0,24,51,"H",10,84,0,"N"
"2808b89c-f617-41e9-8652-e6ec0cf3840e",40,"D","M",6009,6009,"N","O",2,"C","P","HAC","L","BSA","N",600,2,25,"L",10,7,1,"N"
"e3796ee9-0e45-4b17-967b-352861c04516",54,"B","F",15992,39980,"Y","M",4,"P","S","AFF","M","PSP","Y",3678,8,15,"L",10,59,1,"Y"
"fd66ccee-e868-4886-b65d-bc27096e1881",40,"B","F",18942,47355,"N","M",1,"C","S","HAC","H","SUN","Y",2178,6,18,"L",10,70,1,"Y"
"81966f26-7a0b-4913-827a-60a5cf61a5b0",60,"M","M",18987,47468,"Y","S",2,"P","S","CON","H","MTP","Y",0,25,28,"H",10,23,0,"N"
"fc670344-9fa3-4fef-9d6b-3742e5891572",34,"B","F",6473,12946,"Y","M",8,"P","P","RET","M","MTP","N",744,21,5,"H",10,92,1,"N"
"ea71b5d6-68bd-4bf7-93d9-b06e6ab35f7c",33,"B","F",9444,9444,"Y","S",1,"C","S","HOS","M","ING","Y",0,10,40,"H",0,13,0,"N"
"bd23a0cf-7c12-47ed-a331-181c3c7ce4e5",20,"M","M",4888,4888,"N","S",1,"P","M","TNT","L","AMPS","N",489,12,16,"H",10,92,1,"N"
"8a743729-f97f-4c60-b873-16328adb8ea7",24,"B","M",6680,13360,"N","M",3,"C","P","WHT","L","SUN","N",538,28,50,"H",10,46,1,"N"
"d2d6dbb3-a961-4b57-b466-2a8390a80c27",59,"D","F",12419,31048,"Y","M",7,"C","M","THR","M","CBA","Y",2857,23,17,"L",10,91,1,"Y"
"1a5194d9-3643-49de-9486-5078920ed4ac",21,"B","M",4256,4256,"N","S",1,"C","P","TNT","L","HSB","N",213,9,14,"H",10,15,1,"N"
"a050a341-e5dd-4179-bba2-42351278583f",49,"B","F",13090,32725,"Y","O",2,"P","P","HAC","M","SUN","Y",1964,11,48,"M",10,28,1,"N"
"b838c8f2-65c6-4569-a880-9b4e4f43cf99",36,"P","M",6506,13012,"N","M",6,"C","P","AFF","H","SUN","N",1048,15,14,"M",10,76,1,"N"
"6a26d163-2e59-4b2d-be0c-98833a31facb",58,"D","M",12869,12869,"Y","O",1,"P","M","RET","M","BTS","Y",2574,25,31,"L",10,83,1,"Y"
"a9865b6b-8085-4016-bceb-aa6e76a71db9",48,"B","F",17089,42723,"Y","O",2,"P","S","WHT","L","NAB","N",3418,5,15,"L",10,3,1,"Y"
"167192fa-4ad2-485d-880d-f0ccca5b6412",25,"M","M",11864,11864,"N","S",1,"C","P","HOS","M","PSP","N",593,20,20,"H",10,42,1,"N"
"24b6d531-c4ab-4030-8c7c-9b1958b24072",35,"D","F",9765,21483,"N","M",8,"C","S","TNT","M","DBL","N",561,7,4,"H",10,81,1,"N"
"c7e4b793-53f9-43bf-a275-ddfad3aa043c",58,"H","F",15015,15015,"Y","S",1,"C","S","FSS","M","MEB","Y",3003,7,4,"L",10,44,1,"Y"
"a42c6cc6-c918-419f-b389-5a69b810f936",58,"B","F",11336,28340,"Y","M",3,"P","P","MAN","H","MEB","N",2607,16,48,"L",10,76,1,"Y"
"bd9b644f-bb5d-4b4e-b7e2-877a17778747",36,"P","M",9873,9873,"N","O",5,"P","S","CON","L","AMPS","Y",987,16,25,"M",10,30,1,"N"
"5c659506-83d7-46b2-8a0d-fb93f051a96e",21,"D","F",5891,5891,"N","S",1,"P","P","HOS","L","DBL","N",295,13,52,"H",10,45,1,"N"
"c5ad9258-f229-46c3-b70c-472bbe1a0eec",51,"P","M",18820,18820,"Y","S",1,"P","S","IMT","H","WBC","Y",3764,23,33,"L",10,35,1,"Y"
"3f7d1646-3b42-4b3b-9065-f278a558bf5e",28,"B","F",4256,9363,"N","S",4,"P","M","AFF","L","BBL","N",245,10,14,"H",50,37,1,"N"
"fe267b5c-946d-4152-abbd-413860ae9f39",37,"D","F",8441,8441,"Y","S",1,"P","M","HOS","M","RAMS","N",844,28,53,"M",10,50,1,"N"
"0b1c2a90-9d61-42d3-81bf-61774e6de353",34,"M","F",16218,29192,"N","M",3,"C","S","MAN","H","HPL","N",933,2,3,"H",10,74,1,"N"
"9f92731f-6b97-4583-868d-f31dbc737af9",51,"B","M",12437,12437,"Y","S",1,"C","P","FSS","M","BTS","N",3866,24,25,"L",10,4,1,"Y"
"76ba2e5f-ed10-4685-a513-9e58a38b7738",40,"M","F",14585,36463,"Y","O",4,"C","S","FSS","M","FLY","Y",729,6,11,"H",10,26,1,"N"
"904761a0-cc14-405a-872e-dcc50d922821",24,"D","M",4011,4011,"N","O",3,"P","S","CON","L","ANZ","Y",0,18,29,"H",50,55,0,"N"
"5732c4a5-768e-4d10-9b64-e8a30b29db38",20,"B","M",4395,9669,"N","S",1,"C","P","THR","L","SUN","N",354,28,15,"H",10,82,1,"N"
"9e1b61d3-8b14-4abc-b5e9-03d3e356f548",45,"B","M",12768,12768,"Y","O",2,"P","S","WHT","M","AMPB","Y",0,30,46,"H",0,34,0,"N"
"af5566c4-89cb-482c-9584-e2f629fd7012",52,"P","F",11561,28903,"Y","M",1,"P","S","RET","L","AMPS","Y",2659,13,54,"L",10,22,1,"Y"
"95f95bc7-75de-4377-85aa-7964b2137284",40,"M","F",12426,31065,"Y","M",1,"P","S","EGW","M","STG","Y",714,23,54,"H",10,51,1,"N"
"19fe6329-faff-4ddb-9c09-26a7c3909a53",51,"D","F",6998,15396,"Y","M",8,"C","P","MAN","L","MTP","Y",1610,14,44,"M",10,78,1,"N"
"2af4fc0a-76e5-4769-8c5a-2394f89e2f96",31,"M","F",9877,21729,"N","M",6,"C","P","CON","M","HAS","N",568,23,51,"H",10,83,1,"N"
"978ad769-39a3-49aa-80d6-5bacec0bd2ba",24,"B","F",7519,18798,"N","S",7,"P","P","EGW","L","CBU","N",432,15,51,"H",10,85,1,"N"
"15ad0c8f-127b-4bd4-bd1c-88797c60216a",53,"M","F",14515,14515,"N","S",1,"P","S","CON","M","CMC","N",2903,5,41,"M",10,92,1,"N"
"ae66ad04-3493-40d0-9327-dcbeb542517b",23,"D","F",5808,11616,"N","M",2,"C","S","MAN","L","FLY","N",668,5,36,"H",10,48,1,"N"
"2534f276-f2ca-4cf7-8d27-cdbc4a6a80f4",35,"D","F",7080,15576,"Y","S",3,"C","M","RET","L","BQL","N",407,26,8,"H",10,30,1,"N"
"b834140d-f94c-46f6-93d8-0e56d3bffd70",31,"M","F",6938,13876,"N","M",1,"P","S","RET","M","MTP","N",798,12,2,"H",10,60,1,"N"
"b4668903-bbed-4954-aa07-20eb098a221f",52,"H","M",13323,13323,"Y","O",3,"C","S","IMT","L","MBL","Y",2665,29,44,"L",10,86,1,"Y"
"a0148761-0cf7-4eaf-b176-1d1b87602dc4",55,"B","F",11755,29388,"Y","O",0,"C","S","IMT","M","PIB","N",1763,25,56,"M",10,25,1,"N"
"8afb16eb-1bbf-4f7f-a0c6-cc4c7e772dc7",37,"D","M",7150,17875,"N","M",0,"P","M","RET","L","PIB","N",576,25,38,"H",10,70,1,"N"
"a78b7cdd-9f94-4599-9a5e-fd2c1a02aad4",59,"B","F",10516,10516,"Y","S",1,"C","S","EGW","M","CSE","N",2103,15,3,"L",10,83,1,"Y"
"f04aab85-d70c-4cb3-b241-4e02be69d5e9",34,"D","M",6706,6706,"N","S",1,"C","M","EGW","M","PIB","N",671,22,20,"H",10,3,1,"N"
"22249983-2369-4409-9542-00b30a59ade6",59,"P","F",8521,18746,"N","M",1,"C","S","HAC","M","BOM","Y",1960,24,6,"M",10,47,1,"N"
"1d9cb046-0ae7-417d-baa3-a10a182e0f13",20,"M","F",4862,10696,"Y","M",2,"C","P","RET","L","PSP","N",968,27,5,"H",10,51,1,"N"
"65d724dc-cd52-476c-ab0d-5119b16674dc",27,"H","M",4713,4713,"N","S",1,"C","S","AFF","L","CTI","N",236,30,17,"H",10,12,1,"N"
"63bc737c-4e0b-444a-b63b-e8d06ac9bedf",39,"D","M",9102,15473,"N","M",3,"P","P","IMT","M","ANZ","Y",733,13,37,"H",10,84,1,"N"
"9cfbf1e2-1d66-40a4-b547-47d2f6c52f5f",39,"B","F",6420,12840,"N","O",5,"C","P","AFF","L","HAS","Y",321,18,36,"H",10,43,1,"N"
"8b722b24-867a-41fb-8ff0-b19d264daf66",47,"M","M",11954,29885,"Y","M",6,"P","S","FSS","M","VFL","Y",3850,11,60,"L",10,37,1,"Y"
"62c087d1-1a2f-4284-ab72-6704413e139a",49,"H","M",19806,43573,"Y","M",4,"C","M","WHT","H","RAMS","Y",6377,28,47,"L",10,42,1,"Y"
"631db44f-fc36-440b-9c29-15a3eed075e1",46,"M","M",14668,32270,"Y","M",7,"C","M","MAN","M","AMPS","Y",4724,30,59,"L",10,7,1,"Y"
"3284bdae-9641-4c9d-84e5-b46bdc858815",30,"B","O",7580,7580,"N","O",5,"C","M","WHT","L","CBU","N",379,14,32,"H",10,82,1,"N"
"a32c820d-0d1f-4d60-843a-a4ef6d06b5c1",59,"B","F",18442,46105,"Y","O",2,"P","P","MAN","H","CBU","N",2766,20,22,"L",10,10,1,"Y"
"71024906-82cf-4978-b933-ae225342a7d1",30,"H","F",6051,6051,"N","S",1,"C","P","IMT","L","MBL","N",303,15,3,"H",10,57,1,"N"
"aa3f0ec9-2832-4005-a864-5cdf96a3dc38",36,"B","M",6234,6234,"N","O",3,"P","S","IMT","L","FLY","N",623,2,37,"H",10,51,1,"N"
"d8ca2ad1-3f83-40cf-a36d-7f7854ccebe8",21,"B","F",4479,8958,"N","M",4,"C","P","CON","L","SUN","N",515,26,23,"H",10,47,1,"N"
